null,id,text
4,1467825593,@trstfndbby um I bought my shit from the Koreans its OACH  highest quality out there baby  I paid an extra 3.50 2 get a real tag sewed in
0,2328913106,@Nikkyface yes bekuz I was listen to that album too.. Lol nah not gonna make it this time.. Gotta a meetin this Sunday 
0,2328960827,stupid stupid stupid library... dosent have the book i want  how lame is that?
0,2329176803,"....I am being followed by 'trekkie shop', bitch I don't even like those kind of shows. "
4,1467823405,reaching amritsar in an hour and (if i find a bus) should be at wagah border by 2pm  - http://bkite.com/06fuJ
4,1467863943,@betzitall Wall-E is a great battle for stress.   Yay for staying up all night and doing homework together!
4,1468254118,is amused that she gets to 'bully' her aunt at work!    
0,2328968708,@pathrewritable ohhhhhh   yeah it's been pretty hot these past couple days
4,1468024144,@TechBabe I blame ADD... too many things happening for me to focus on catching you haha... ooh look something shiny 
4,1467862887,can't wait for vegas 
0,2264521295,"homework, homework, revision and homework.. no  baking, no lazying around.. lolz.. "
4,1467971867,@heidimontag hi  I'm new to twitter 
4,1467918433,@JonathanRKnight how does it feel to have thousands of girls anwering ur every twitter? Must be cool 
4,1468101298,@phatelara morning debbs webbs!!  Hope you had a nice sleep! 
4,1468366569,@AndrewHansen1 thanks for being my 1000th follower 
4,1468279929,@hoccgoomusic  Goo ~ what made you so happy?   just wondering~~~
4,1468297357,"Wearing my crocs for the 1st time of the year, without socks... Summer is on the way. "
4,1468101261,@PhillyD hope he's doing better. best reguards and get well wishes. 
4,1467971339,"@paulfeig the internet blows my mind everyday, the way nothing else can! "
4,1467862980,"dear dbq, you were a pain in the asssss. i'm glad i'm DONE with you! "
4,1468039850,this week starts - on tuesday... 
4,1468146695,@DaKing240 never mind  I hope GF II is worth buying it ?
4,1467822489,"@tommcfly ah, congrats mr fletcher for finally joining twitter "
4,1468056280,Looking forward to having dinner cooked for me again tonight! What a wonderful man I have.   Could use a nap before dinner though!
4,1468237372,"going to chase some pills with some vodka, should be interesting "
4,1468006771,@flamingindigo @natalielim click mouse! hahaha... i dont work with mice. 
0,2328964537,How pissed am I that I'm missing most of Kevin Burkhardt's play-by-play for work?  Very 
4,1468380635,@TheBetterSexDoc K I will! 
4,1468223862,@maikoann Yummy caramel latte goodness - mum you've got me onto something here!! LOL  http://twitpic.com/2y5cy
4,1468007072,@KesavaReddy  mba is good for learning tools/techniques..but one shouldn't start taking the jargons seriously!
4,1468297417,"Amazing. It worked! I know i'm not a genius but still, result. "
4,1468145877,watching comedian Nick Griffin.&quot;Life is difficult that's why I love sleeping.It's like temporary suicide..but you wake up refreshed.&quot;  
4,1468297657,Wrote so intensively that it took a few songs to realize Spotify play had moved on from PMMP's new album to PMMP's children album. 
0,2328915717,@Amby702 she died? Aww  http://myloc.me/5CKC
0,2328957554,i guess some friendships dont last no matter how hard one person tries.. 
0,2264706948,Just used Wii Fit again since 220+ days and got the confirmation of what my belts and trousers were telling already 
4,1467882015,ryanrossfanz  &lt;-- FOLLOW THEM!  Ryan is uber!
0,2264536229,I WANT MY LAPTOP CHARCHING CABLE TO WORK AGAIN!!!! 
4,1468119032,@ingridmusic infatuated with twitter... like me. Too bad I don't have many followers. You should listen to a recording I've done 
4,1468350365,is seeing Lauren today  x
4,1467918096,Fine-tuning part of a song Maddy and I r making.  Sounding good. I feel pro. Not. Hahaha
4,1468311642,@PhoneDomme *waves howdy* Hey tune in to katt.com for some cool tunes you'll like it! 
4,1468267114,trying to work out exactly how Twitter works...shouldn't take too long lol 
4,1468269091,@sarallenconsult habe not tried that - I love watching movies and I get to watch 5 or 6 back to back !!! How cool is that 
4,1467934256,@DonnieWahlberg you make me smile 
4,1468006158,For everyones clarification I am not on the run from the law or anything I am just having a few quiet months trying not to go out 
4,1468133643,home - yay bought so many nice things in the city today 
4,1468005406,Mmmmmm shower and cozy bed. Soooo nice after this long day 
4,1468101040,@almostsurprised yes sure did 
4,1468132263,"@jaredleto Gonna go for a jog with my dog, it looks beautiful outside... Gotta love spring "
0,2264637005,@melaniesays haha I'm going to cry again tonight; it still doesn't feel weird. omg I hate this 
4,1468208850,@mominisrael We know all about crazy bloggers 
4,1468223053,@grahambattersby holyshitholyshitholyshitholyshit 
4,1468180377,This morning I was woke up by Janis Joplin. This can't be bad. Morning all! 
0,2329166295,"doesnt understand anymore. a friend of mine died of a heart attack, 35ish, healthy, didn't smoke r drink much. 2 lovely children.bye Loz "
4,1467880739,Dodgers beat the Padres  Go Blue!
0,2328966529,Having a bit of a Writer's Bump already. Sad face. 
0,2264682648,@butterflys_dust Bastian is so much love! and alas i do not have time to reply as tomorrow is my *favourite* day of the week 
0,2329118084,RIP Farrah Fawcett. Rest in peace. 
4,1467952250,@OfficialJagex you could use twitter to give us more info about MechScape o.0 Please 
4,1468069916,@karanbir I'm going to Subway because I'm fressh  Happy Spring Break.
0,2264582077,It's 4 and I'm awake because I have a tummy ache. 
4,1467935675,@DonnieWahlberg My kids get up and wish you a good morning  They donï¿½t know what time it is in america 
0,2328908705,"@P_LOCA  i had it hanging on my shirt and it feel off  but i think that the screw came out  then one of the arms fell off  :,("
0,2264592713,@CoverGirl_76 Thank you so much!!!! He actually had the ILAA photog take a pic of just us together in Mansfield cuz I was soo upset 
4,1468037802,@TJ_Sopher damn right - the grill is always open down here 
4,1468351591,wolvo later 
4,1468101156,"Horray!! I've been accepted into the Bazaar Bizarre Maker Faire 2009!! With 50% of accepted vendors being NEW to BazBiz, I am honored. "
4,1468086050,reading fanfiction. possibly going to get myself a piece of toast. 
0,2264636083,Working hard for her money... It's already hott out  prob not going to be a fun day at work
0,2264682208,anyone suggest anything to do after lunch today? in northern ireland and weather not good  x
4,1468007080,@materialBITCH totally real! Theres no way that was faked! Aweosme though  HA
4,1467844490,@ijustine the gym is an awesome place! work it out 
4,1468353061,@queenkv thanks  I'm just grateful my family's ok.
4,1468192354,Thanks @macheist - That was a good deal 
0,2329179408,is sad about Farrah 
4,1468021270,"What an awesome day   Boy am I grateful &amp; blessed, and I know it."
4,1467824474,@Pope_Mello Well yeah! I only noticed cuz i'm BB too. 
0,2264576129,Gotta go now. I still need to do my homeworks 
4,1468020953,Desk up to ï¿½1.24. I think it'll be a flyer! 
0,2328915128,@staplemuffin so lucky you are by the beach! i wanna be back in jers  six flags is a must when i get back. still havent been on kingda ka!
4,1467900402,exhausted! but glad i got to see UNC become national champs!  
4,1467863612,just got home from school (: meant to be getting my hair cut .. but i cbf. lol dancing soon 
0,2264583678,http://twitpic.com/7zxi2 - now I am in la and waether is bad and it isn't better than in germany 
4,1468395149,@showbiz_cousin 
0,2264652387,"@tradingnothing tortellini and can i have some please, my feet hurt too much to go &amp; get lunch for myself  "
4,1467954660,@lifechangingliv that is so not nice... Just remember that its your bed i'll be peeing in! enjoy sleeping in the chair... 
4,1468309630,"In my head I'm busy with the blog, the vid and art... But I have to do the nescessary stuff now... office-work!  C Ya! "
4,1468085833,@marge_and_puds YAY!!! im your first follower!! 
4,1468039887,Is on butcher's hill for the evening. Going back to the west side in the early morn! Hope some followers find me in the meantime! 
4,1467843613,city all day soo happy to be home. school in the morning 
4,1468193965,@KristineBam well maybe I can help make your life not suck tomorrow  good luck dear
4,1467916737,@MussoMitchel Hey you should go on tour sometime with your brother! Metro Station is freakin awesome! 
0,2264572448,cleaned downstairs now to begin upstairs  why me?
4,1467934783,@PhoneBoy I can't wait to read that. 
4,1468162848,@rachrouch thought it would feel much better 
4,1468086814,@ArfanChaudhry  Candles are not ment for a specific gender. Im telling u. U gotta be open to things of life. Don't matter what it is. 
4,1468055210,@rachelramsay most quality hosts that offer reseller accounts can do that for you 
0,2329120982,@SpenRiv it is sad 
4,1467823109,@LordPov Are you meant to add on the back of that &quot;twittering from a toilet cubicle somewhere&quot;? 
0,2328967658,Just got back from black and white shooting soo tired 
4,1467953293,"@Kelly_N_Va I got your tweets!  Sorry, I was distracted by two heavenly bodies.  "
4,1468252900,"If you could see me now! Sat here with Tartan blanky across my lap like OAP, hair looking like a knitted rug, bright pink Pj's &amp; a smile! "
4,1468208415,@maikeru76 have a great day/night!!!! 
4,1468180510,haven't been able to sleep at ALL. i think i'll watch Ugly Betty online. 
4,1468037151,@HeavyHand 
4,1468309706,"@TomFelton seems  2 b fun guy, watching nick at nite ,almost 4 am here in massachusetts ,US.cold too brr have a good day  !!"
4,1468238669,@dougiemcfly morning mr poynter  ur up early
4,1468296406,Pro-wrestling style tokusatsu! ?????? ??????? http://www.youtube.com/watch?v=0nkPrb9xXls I'm trying to find the one with Tiger Mask  
4,1468269115,@itsdawns got a grade of 100/100 on @grader.  Check it out:  http://twitter.grader.com/itsdawns WHHHOOOHOO YAHOOOOO and YEHHAAA now what 
4,1467970142,got my beta code of bumptop need to find a machine to run it  #bumptop
4,1468194970,@roxycraft You should have gotten your e-mail by now...congrats! I want a crochet Chilly to keep my Big Blue company! 
4,1468238291,"checking out diigo for #openaustralia #publicwhip for UK &gt; Aus parliamentary info translation, unless you'd like to bring some Lords over "
4,1468381266,@lstrob but u had a great time &amp; they remembered u. That's more important. Think u scored extra brownie points with JK with that tee! 
4,1468022518,@katdogs Ya I'm first generation here in the states so my parents and grandparents mainly speak Greek.  Yiayia's are the best! 
4,1467899077,@mattimassacre nice  yeah so wish I could afford those things
0,2264524668,"I am up way to early, and i just had to shut off the alarm clock on the phone as it sleeps through it, and its lovely out "
4,1468036672,@hitwithafish very nice pics! Such a cute family! 
0,2329117288,WOW... Farrah Fawcett died  She's suffering no more
0,2329173512,"@houstonbeauty yea,not til September "
0,2329202288,"RIP Farrah, I hope you have some peace now "
4,1468005311,@lightinthesky wow. enjoy! 
4,1468207731,"@exlibris Hope you get your nap, feel better soon and enjoy baby Isobel. BTW, I saw the pic you posted on Flickr and she's gorgeous "
4,1468379573,@afallendevil morning Daniel!! tonight: THE KAISER CHIEFS. it's bloody raining. 
4,1468293984,going too guitarr lessons 
4,1467990275,is home from work 
0,2329203761,I'm so sad I'm leaving FL 
0,2329026695,anybody want 2 chat w/ me?? im bored... 
4,1468054580,What a beautiful morning ! Shame im not home sleeping through it 
4,1468133282,"Today its biz side vs dev side @yunoo  Tennis, bowling &amp; beers! Let the games begin..."
4,1468363475,"@timkit Me? I know I like to tinker, but thats just... extreme "
4,1468308412,Can't sleep. I guess I'll read. I'm almost done with Rant by Chuck Palahniuk. 
0,2329083434,@tommcfly toooom answer me!  im crazy to hear the new songs! Come to brazil again.  Te Amo
0,2329088843,@katrinabikini So so sad. She was an American Icon 
4,1467990444,http://tinyurl.com/dg82p9  ok this might be in top 5 funny family guy clips 
0,2264507324,"just woke up, i dont want to get out of bed yet "
